game_key,Project Name,Env Created,Engagement Type,Engagement Area Position X,Engagement Area Position Y,Engagement Area Size X,Engagement Area Size Y,Perceived Engagement Area Position X,Perceived Engagement Area Position Y,Perceived Engagement Area Size X,Perceived Engagement Area Size Y,Triggerzone Position X,Triggerzone Position Y,Triggerzone Size X,Triggerzone Size Y,Clickthrough,Clickthrough Area Position X,Clickthrough Area Position Y,Clickthrough Area Size X,Clickthrough Area Size Y,Perceived Clickthrough Area Position X,Perceived Clickthrough Area Position Y,Perceived Clickthrough Area Size X,Perceived Clickthrough Area Size Y,Adunit Size X,Adunit Size Y,Count,engagement,click_through
4536775280ab431e51ba727da3c05be5/ce6a2250027496d4b52e,Mitsubishi – Outlander PHEV – MPU – Black,staging,"click,drag,collide",0.0,240.0,472.0,172.0,,,,,500.0,0.0,600.0,500.0,True,0.0,0.0,296.0,65.0,155.0,435.0,296.0,65.0,600.0,500.0,"52,207",286,2
45c4a97e05a0ee68d225993d433654e0/46bafc560fab0a95e01c,BJ's – Wholesale –MPU – Sensory Plus,production,"click,drag,collide",0.0,0.0,600.0,1223.0,,,,,0.0,-858.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
46b04f6464e3122504942cd179a6d8cc/96a4c4251a25626db6ba,Hong Kong Tourism Board – FS – REFRESH – Skyline,staging,"click,drag,collide",0.0,290.0,590.0,454.0,,,,,0.0,-750.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
46c51274824db2e660efc8b74c406a00/e4b5c69dfa1abbd8a702,DEMO – Lexus – FS – December to Remember 1,staging,"click,drag,collide",0.0,0.0,600.0,336.0,,,,,0.0,710.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
4b8c588cf024238a46cd2b8eea905e2d/64d577e6e667d600e2ef,California Milk Processor Board - MooMoney - ENG - FSI,staging,"click,drag,collide",-79.0,252.0,680.0,1296.0,,,,,0.0,-750.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
4d19409eb71141d86f6f545f274c1d54/402de814b8a4708377dc,DEMO – LEGO – Life App – FS – Tap & Hold,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
5044f5d7b0dfe9d4f497bf9a3741da2b/da7ebb64a2190199148d,BJ's – Display Banner – 320x50 – Taylor,staging,click,,,,,,,,,,,,,True,0.0,0.0,640.0,100.0,0.0,0.0,640.0,100.0,640.0,100.0,,,
5124c4cd173bc458324134dfb3053624/7f986c902773e90d04dc,Patron_Holidays_FS_600x900_SwipeLeft-imported,staging,"click,drag,collide",218.0,246.0,600.0,400.0,,,,,-420.0,0.0,600.0,900.0,True,0.0,0.0,298.0,60.0,151.0,779.0,298.0,60.0,600.0,900.0,,,
52ffcce239525b3f306d75d55ada443b/3eec20d90a4478b447c4,Bleecker Street – Hotel Mumbai – MPU – 3-22 – 3-28,staging,"click,tap-and-hold",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"457,883","48,207","9,484"
56e3311eaf491cbad9f83de6619afe03/73f3b576ff9e1bd3d6e9,DEMO – MAC – Holiday – FS – Swipe Up,staging,"click,drag,collide",0.0,300.0,600.0,400.0,,,,,0.0,-830.0,600.0,900.0,True,0.0,0.0,300.0,73.0,150.0,820.0,300.0,73.0,600.0,900.0,,,
56ff7c20b3544f2bac666e49c1842f0a/565cd19d8b6b22cefb94,FanDuel – Baseball – MPU – Sensory Plus,staging,"click,drag,collide",350.0,0.0,500.0,500.0,,,,,-500.0,0.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"1,198",153,12
57276a5e7cc4f6b9b15bfe860cce3c5a/caee3fc448f8f359c3bd,DEMO – Ghost Recon Breakpoint – FS – Tap & Hold,staging,"tap-and-hold,click",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
5cfcbd41ec5211aa9c33cb4202fe4e72/9711982950c38865ddbf,Lionsgate – Hellboy – FSI – Get Tickets,staging,"click,tap-and-hold,parallax-end-title",124.0,569.0,366.0,142.0,,,,,,,,,True,0.0,0.0,381.0,81.0,4.0,771.0,381.0,81.0,600.0,900.0,,,
5d61696fc9668f2af67d89d2333bd148/966dd87f82990aab578d,DEMO – Trunk Club – FS – Engagement Plus,staging,"click,drag,collide",43.0,414.0,518.0,437.0,,,,,0.0,-850.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
5e104981c342f40462c54d94f77b7555/efb025fe176d90102e6a,Mitsubishi – Outlander PHEV – MPU – Landscape,staging,"click,drag,collide",0.0,240.0,472.0,172.0,,,,,500.0,0.0,600.0,500.0,True,0.0,0.0,296.0,65.0,155.0,435.0,296.0,65.0,600.0,500.0,"9,472",1,0
60af1fa5d29ddd5a183f49196639986a/a283568d87ceeab5c824,Bleecker Street – Hotel Mumbai – FSI – 3-19 – 3-20,production,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,419.0,76.0,93.0,802.0,419.0,76.0,600.0,900.0,"93,960","12,011","1,314"
615115ec939632578ade294581e0b39c/35ce1132db4f91a1134c,Audible – Canada – FS – Engagement Plus,staging,"click,drag,dropInside",20.0,681.0,309.0,261.0,,,,,0.0,-400.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
6603c578712c8c98baa0e869718ddde4/2b5e2b84e2f5824c66d8,BRIEF DEMO – Mitsubishi – Outlander PHEV – Tap + Hold,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
68a5f2f44f044a011e389d31f080d950/fa72eb02b34020b3a0a6,DEMO – Trunk Club – FS – Wheel Spin,staging,"click,drag,collide",0.0,140.0,600.0,500.0,,,,,0.0,800.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
69d8e91920e4429790c11a95bfe9a854/86a6b4b20f9212de8c04,Foster Farms – 2019 – MPU – Swipe Up – Girl Group,staging,"click,drag,collide",0.0,100.0,600.0,400.0,,,,,0.0,-420.0,600.0,500.0,True,0.0,0.0,600.0,500.0,,,,,600.0,500.0,"509,834","103,872","6,207"
6aa2d098dfa43f4970890060ec019ea2/deef7123572816bc06de,FanDuel – MLB – Standard Banner – 300x50,staging,click,,,,,,,,,,,,,True,0.0,0.0,600.0,100.0,0.0,0.0,600.0,100.0,600.0,100.0,"6,993",0,7
6ad9047abe4e821cde9add0989a180ae/e6adb8a2b1c4a392f4b2,BJ's – Display Banner – 300x600 – Madison,staging,click,,,,,,,,,,,,,True,0.0,0.0,600.0,1200.0,0.0,0.0,600.0,1200.0,600.0,1200.0,,,
6be9bdb748f12e2cd17792f0a0741f03/b544f01efc7adb564921,AD TEMPLATES – Standard – Spotlight – adidas,staging,"tap-and-hold,click",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
6e03ee11142f17c212f5a1be87c3793f,TEST,staging,"drag,collide",377.0,379.0,196.0,356.0,,,,,0.0,0.0,600.0,900.0,,,,,,,,,,600.0,900.0,,,
6e4425aaa0defb2bbf79c7245845f36e/f8221073b4263375e107,AD TEMPLATES – Standard – Discover – Bai Bubbles,staging,"tap-and-hold,click",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
6e771db577cc167945ed3c78413bee83/6ed0231fee5e2f9350b3,BJ's – Wholesale – FS – Sensory Video – Swipe Up,staging,"click,drag,collide",0.0,302.0,600.0,400.0,,,,,-1.0,-819.0,600.0,900.0,True,0.0,0.0,600.0,500.0,,,,,600.0,900.0,"210,328","29,153","5,053"
6ff56fb65981fe4e15e11d9e7a51987a/377f915d7072b3448041,BJs – Display Banner – 300x250,staging,click,,,,,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
7015b8da977aec1ab5f5e6d046cfc031/1d91a15dd015f64bd9c3,BJ's – Wholesale – MPU – Sensory Video – Swipe Up,staging,"click,drag,collide",0.0,100.0,600.0,400.0,,,,,0.0,-415.0,600.0,500.0,True,0.0,0.0,600.0,500.0,,,,,600.0,500.0,"2,280,983","296,116","30,031"
75b7e05bca9fd06aec5c9088712a4335/d9afb548ed33c4ad7e99,Bleecker Street – Hotel Mumbai – FSI – 3-29,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,419.0,76.0,93.0,802.0,419.0,76.0,600.0,900.0,95,4,2
771a4b2c389f35e9750a96fa1f632439/dd91b1cddea89e0e19f9,Lionsgate – Hellboy – MPU – Date 4-11,staging,"tap-and-hold,click",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"8,849","2,529",118
771cef672a5773d9ac4ad88fb9420025/3993cc42a92e7a9781f2,Lionsgate – Hellboy – MPU – Date 3-18 – 3-22,production,"tap-and-hold,click",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"403,454","97,775","14,901"
79091137530a9ea20e155293bb3e0961/92b5db0b68257a801458,Fnaduel-NBA-Full-IOS-imported,staging,"collide,slide,click",3.0,4.0,600.0,900.0,,,,,5.0,934.0,600.0,900.0,True,0.0,0.0,253.0,62.0,173.0,755.0,253.0,62.0,600.0,900.0,,,
79884e595a824e5314bde713d5ffa614/27c611a842aef8c47a82,Hong Kong Tourism Board – FS – Dai Pai Dong,staging,"click,drag,collide",0.0,290.0,590.0,454.0,,,,,0.0,-750.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,"236,946","21,031",825
7b0df5920efc88a51e61f915caec8dc7/5b177bf91843a2f7a0cd,DEMO – NBA2K – FSI – Swipe to Shoot,staging,"click,drag,collide",0.0,290.0,600.0,500.0,,,,,0.0,-750.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
7d6f2acf85911915b4d486d5e064ac60/6531d92c6ca0a257e2fc,Lionsgate – Hellboy – MPU – Date 4-11 after 7pm,staging,"tap-and-hold,click",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"240,573","59,684","4,127"
7df72e689e78b3d220320265bf541cff/02519d19c0f3646df96f,Philips – Signify Hue – MPU – Swipe Left,staging,"click,drag,collide",30.0,58.0,600.0,400.0,,,,,-560.0,0.0,600.0,500.0,True,0.0,0.0,600.0,500.0,600.0,0.0,600.0,500.0,600.0,500.0,"138,496","29,091","3,189"
7ff89ad55241970dca85c590c53dc4bd/a235e571ec51a84ff10f,DEMO – Lexus – FS – December to Remember,staging,"click,drag,collide",0.0,280.0,600.0,336.0,,,,,0.0,810.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
827d2cd5599d5c89cf8c3665f82b6d6e/a33d8fa1eece7618f05b,IHOP – OLO – MPU – Engagement Plus – v2 Burger,staging,"click,drag,collide",-50.0,30.0,590.0,454.0,,,,,560.0,0.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
82f8abd7242a9a260642b3848ad3513a/f81f395e4620929c29a4,Lionsgate – Angel Has Fallen – FS – Tap & Hold,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,608.0,901.0,,,,,600.0,900.0,"11,250",534,72
84762a6d054227d49789c7c971cf5189/d2e1db5b0e6848d3c233,BJ's – Display Banner – 970x250 – Taylor,staging,click,,,,,,,,,,,,,True,0.0,0.0,1940.0,500.0,0.0,0.0,1940.0,500.0,1940.0,500.0,,,
8645c2a126c066ee1f0e555c304c4f8c/7285a5691098a841b16b,CBS - Grammy's - FSI - Tonight - Optimized Video - FINAL Swipe,staging,"drag,click,collide",0.0,440.0,590.0,454.0,,,,,0.0,-520.0,600.0,900.0,True,0.0,0.0,400.0,90.0,100.0,728.0,400.0,90.0,600.0,900.0,,,
88c3f9b37b1bc7f97598a9b0a79c6365/664a1ea89705433230b1,DEMO – Sheraton – FS – Swipe Up,staging,"click,drag,collide",0.0,300.0,590.0,454.0,,,,,0.0,-760.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
8978bea61df6ff15e9fa7db1e7c1202d/e9429641c6745ba9a3f0,Novartis – Entresto – FS – 600x900 – Scrub,staging,"click,paint",0.0,0.0,600.0,718.0,,,,,,,,,True,0.0,0.0,600.0,739.0,0.0,0.0,600.0,739.0,600.0,900.0,,,
8c730a3724bbca7099280e65f5f9c208,FanDuel – Baseball – MPU – Sensory Plus,staging,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d2db22c77deae193d99c6c6311edf07/be576e1812d947895cbd,CBS - Grammy's - FSI - Sunday - Optimized Video - FINAL Tap,staging,"click,tap",0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,,,,,True,0.0,0.0,600.0,800.0,0.0,100.0,600.0,800.0,600.0,900.0,,,
8fef37b9a4dc5e0dae2bbce0ab1008f5/ef39395dbf5adf4e9bbc,Lionsgate – Hellboy – FSI – Date 3-23 – 4-5,staging,"click,tap-and-hold,parallax-end-title",124.0,569.0,366.0,142.0,,,,,,,,,True,0.0,0.0,381.0,81.0,4.0,771.0,381.0,81.0,600.0,900.0,,,
912d8b1bdb3108f7abea9b8cca99bcb2/e7a74eb2eb0c9fe5ba44,DEMO – Amazon – Marvelous Mrs. Maisel – FS – Tap & Hold,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,263.0,71.0,169.0,799.0,263.0,71.0,600.0,900.0,,,
9152b3e330f243f0179bc29de1c44040/d820ecd4f7bd4b8a1eb3,Philips – Signify Hue – FS – Swipe Left,staging,"click,drag,collide",30.0,200.0,600.0,400.0,,,,,-566.0,0.0,600.0,900.0,True,0.0,0.0,600.0,900.0,600.0,0.0,600.0,900.0,600.0,900.0,"224,258","68,313","14,095"
91793a20b440f3d87d8e0351dff3f0bc/462a82b58c8ad23d192d,Lionsgate – Hellboy – FSI – Date 4-6 – 4-9,staging,"click,tap-and-hold,parallax-end-title",124.0,569.0,366.0,142.0,,,,,,,,,True,0.0,0.0,381.0,81.0,110.0,801.0,381.0,81.0,600.0,900.0,,,
9845a3ac1ac41579e1cae8d01f3305da/663ce68a1e467dbf176c,AD TEMPLATES – Standard – Product Popup – Revlon,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
9acaab188ac26ba15f2bc48dac62c17e/a15898d704de29ff1178,CBS - Grammy's - FSI - Sunday - Optimized Video - FINAL Swipe,staging,"drag,click,collide",0.0,440.0,590.0,454.0,,,,,0.0,-520.0,600.0,900.0,True,0.0,0.0,400.0,90.0,100.0,728.0,400.0,90.0,600.0,900.0,"76,812","1,530",26
9d0b402228ad94ec5262c5276c9da7a0/107eddd91ff852675f1b,Hulu – Family Guy – MPU – Engagement Plus,staging,"click,drag,collide",0.0,97.0,600.0,403.0,,,,,0.0,-420.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
9dd2c198f174dbd1bcffa57f0ce697e3/51a296dbbc6981ddd9c5,DEMO – Pocky – FS – Sliding Carousel,staging,"click,drag,collide",70.0,460.0,472.0,172.0,,,,,0.0,-730.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
a273681a49ed5f983ba9898370a59810/453f238afd54cb95393c,Hong Kong Tourism Board – MPU – Dai Pai Dong,staging,"click,drag,collide",0.0,90.0,590.0,454.0,,,,,0.0,-430.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
a480fdc8dd20a2d048c342984feaa979/7e406f2124936e57b5f3,FanDuel – MLB – Standard Banner – 320x50,staging,click,,,,,,,,,,,,,True,0.0,0.0,640.0,100.0,0.0,0.0,640.0,100.0,640.0,100.0,"6,989",0,3
a70e78ddab81679f1733cacb6c148a67/e5584fa3b817a2f431bb,Bleecker Street – Hotel Mumbai – MPU – 3-19 – 3-21,production,"click,tap-and-hold",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"311,490","36,992","8,724"
a9bd4a2e261d3dbfc9272db5c3845c9a/5867d80c838a342b04df,MAC – Love Me Lipstick – MPU – Swipe Up – Cases,staging,"drag,collide,click",0.0,100.0,600.0,400.0,,,,,0.0,-420.0,600.0,500.0,True,0.0,0.0,266.0,60.0,167.0,422.0,266.0,60.0,600.0,500.0,"466,165","124,845","3,455"
aae423d5388e07d679461cf617e96340/cb6f1dba6a201b45ab27,DEMO – Nature Made – Vitamin D – FS – Swipe Up,staging,"click,drag,collide",0.0,300.0,600.0,400.0,,,,,0.0,-830.0,600.0,900.0,True,0.0,0.0,399.0,110.0,100.0,903.0,399.0,110.0,600.0,900.0,,,
ad680fccbeec17cf95eeb33d3c1b4b6f/c92bb71507b7ad3623a9,BJ's – Display Banner – 728x90 – Madison,staging,click,,,,,,,,,,,,,True,0.0,0.0,1456.0,180.0,0.0,0.0,1456.0,180.0,1456.0,180.0,,,
afa7323d3339b5ee282268ec8151812b/71aa02ac10f2bfeabbf6,Bleecker Street – Hotel Mumbai – FSI – Select Theaters Friday (SMOKE),production,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,419.0,76.0,93.0,802.0,419.0,76.0,600.0,900.0,,,
b1d3758b25c3117274fa612e8bfba96b/ad2502a2b1e138b77c8c,BJ's – Display Banner – 300x50 – Taylor,staging,click,,,,,,,,,,,,,True,0.0,0.0,600.0,100.0,0.0,0.0,600.0,100.0,600.0,100.0,,,
b29518a4e3d6f50ae05ee71675f5d9be/b2f32a05486100ddb518,BJ's – Display Banner – 728x90 – Taylor,staging,click,,,,,,,,,,,,,True,0.0,0.0,1456.0,180.0,0.0,0.0,1456.0,180.0,1456.0,180.0,,,
b60491e0511b5afd629869e22515cab6/69f9f9d1b7abddf5455e,Lionsgate – Hellboy – MPU – Date 3-23 – 4-5,staging,"tap-and-hold,click",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"325,083","100,537","3,737"
b68631ddfd2170cacb3063f54b0d295f/c267f721c6d045934ce2,California Milk Processor Board - MooMoney - MPU - ENG,staging,"drag,collide,click",-40.0,192.0,680.0,698.0,,,,,0.0,-400.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"1,040,355","108,922","58,466"
b7191d0a9015c852b5ae1e9ed60c77a8/c2de788b2fd393889bae,BJ's – Display Banner – 300x600 – Taylor,staging,click,,,,,,,,,,,,,True,0.0,0.0,600.0,1200.0,0.0,0.0,600.0,1200.0,600.0,1200.0,,,
b94b0b86c60283ea36d1cf59c547be9e/9fbb03b84c55add403f7,BRIEF – Westin – FS – Drag + Drop – Eat Well,staging,"click,drag,dropInside",350.0,899.0,244.0,313.0,,,,,0.0,-380.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
b982ea162f90cad11f1aceb74c087075/5fe1f03050f571ed1585,AD TEMPLATES – Standard – Tile Split – Avengers,staging,"click,drag,collide",6.0,300.0,590.0,454.0,,,,,0.0,-690.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
bb050ad5f2c6fb9b2198226e9f6c6314/65f957ea386fde77ff7a,DEMO – Nintendo – Luigi's Mansion 3 – FS – Tap & Hold,staging,"tap-and-hold,click",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,454.0,99.0,71.0,772.0,454.0,99.0,600.0,900.0,,,
bc96941f523f9325db771e6d953b92aa/ab929297aca268743a9a,MAC – Love Me Lipstick – MPU – Tap & Hold Lips,staging,"tap-and-hold,click",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,,,,,600.0,500.0,"467,996","145,825","8,008"
c5c5bf0995a7358d9c84dc6e4c008964,hotel-mumbai-1-imported,staging,"parallax-hotel-top,parallax-cloud-1,parallax-cloud-2,parallax-hotel-bottom,tap-and-hold,parallax-logo-1,parallax-prompt,parallax-logo-2",0.0,-178.0,600.0,900.0,,,,,,,,,,,,,,,,,,600.0,900.0,,,
c624654cfa47378b2667b2ae54e40831/2c12cb107f53ae3a3844,Lionsgate – Hellboy – FSI – Date 4-10,staging,"click,tap-and-hold,parallax-end-title",124.0,569.0,366.0,142.0,,,,,,,,,True,0.0,0.0,381.0,81.0,110.0,801.0,381.0,81.0,600.0,900.0,,,
c854f8fa4f372c8572c1ccb040aefadb/7c88f46ec9027d23bda1,Bleecker Street – Hotel Mumbai – FSI – Select Theaters Friday,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,419.0,76.0,93.0,802.0,419.0,76.0,600.0,900.0,,,
c967c473c62f999e463d015a20de4218/b02a312f120fa135bed0,CBS - Grammy's - MPU - Sunday -  FINAL Swipe,staging,"click,drag,collide",4.0,270.0,590.0,454.0,,,,,0.0,-260.0,600.0,500.0,True,0.0,0.0,600.0,632.0,1.0,-20.0,600.0,632.0,600.0,500.0,,,
cac8e3ebe2916b91e4732d0ca36192ea/c3df9942bd778d037fee,IHOP – OLO – FS – Engagement Plus – v1 Pancakes,staging,"drag,collide,click",-50.0,110.0,590.0,454.0,,,,,570.0,0.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
cc8d963fa253e2d9e2aac730733a60f6/9fba7cbc703e8982710f,Bleecker Street – Hotel Mumbai – FSI – 3-22 – 3-28,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,419.0,76.0,93.0,802.0,419.0,76.0,600.0,900.0,"179,295","32,146","3,342"
cee1a9a32e7a06c4798a98e9fd27a713/9fb05227e56ac7b81cac,progressive-quote-1-imported,staging,"drag,click,collide",-156.0,246.0,643.0,655.0,,,,,590.0,0.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
d0ec0f6cf14fd250f7f3798a630f97e0/eaa93fc612cb566828e9,AD TEMPLATES – Standard – Sliding Carousel – Generic,staging,"drag,collide,click",0.0,379.0,600.0,400.0,,,,,0.0,-653.0,600.0,900.0,True,0.0,0.0,390.0,76.0,-90.0,77.0,390.0,76.0,600.0,900.0,,,
d1591aebf3e6a00123046cc93636d67f/c06b092eef64fa95a828,Hong Kong Tourism Board – MPU – REFRESH – Dai Pai Dong,staging,"click,drag,collide",0.0,90.0,590.0,454.0,,,,,0.0,-430.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,379,37,9
d2ae34b44c0ab422f28bd80b176d0a11/617416b1b0166ac3facb,DEMO – Nature Made – Web Quiz – FS – Sensory Plus,production,"click,drag,collide",8.0,260.0,200.0,400.0,,,,,590.0,0.0,600.0,900.0,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
d2f59c1420036b914ed40bef4ce32c2f/514900858a18c22c002c,Bleecker Street – Hotel Mumbai – MPU – Select Theaters Friday,production,"click,tap-and-hold",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
d34c611008afbcca3adf91e58d0dd6ea/fa0a9e2fb1faf8e85f77,Audible – Canada – MPU – Engagement Plus,staging,"click,drag,dropInside",57.0,346.0,217.0,183.0,,,,,0.0,-140.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
d4cfed4f48b7af610d4fc3eec8a0d6b9/72d35682e149cd974731,FanDuel – MLB – Standard Banner – 300x250,staging,click,,,,,,,,,,,,,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,"7,272",0,51
d893ec8e06225e1350e81fc262c3e069/7871b996b2f434f5aa01,DEMO – Bethesda – Doom – FSI ,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,910.0,910.0,-155.0,-5.0,910.0,910.0,600.0,900.0,,,
dbcfccf32bc86d5f45832db8df214a16,CBS - Grammy's - MPU - Sunday -  FINAL Tap,staging,"click,tap",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,311.0,70.0,260.0,357.0,311.0,70.0,600.0,500.0,,,
e24212ba1bd4aeee3cad8e0801541b2e/8387898edb91ac7acd88,AD TEMPLATES – Standard – Product Popup – Generic,staging,"click,tap-and-hold",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,600.0,70.0,0.0,900.0,600.0,70.0,600.0,900.0,,,
e34a1990243800492531981f9d75f595/80bd2f0de7b585abc06a,AD TEMPLATES – Standard – LookBook – Nordstrom,staging,"click,tap",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,600.0,900.0,0.0,0.0,600.0,900.0,600.0,900.0,,,
e49cb6f9bffb0d7caf09bbb1c5187cb3/f94270cf012e1d43f3d4,CMPB MooMoney ,staging,"click,drag,collide",-39.0,265.0,680.0,700.0,,,,,-2.0,-425.0,600.0,900.0,True,0.0,0.0,359.0,81.0,121.0,739.0,359.0,81.0,600.0,900.0,,,
e50413c3ca62dc8936f0481d3cfe20b3/218205173456421d1a43,DEMO – Universal Pictures – Good Boys,production,"click,tap",0.0,0.0,600.0,900.0,,,,,,,,,True,0.0,0.0,417.0,167.0,91.0,755.0,417.0,167.0,600.0,900.0,,,
e77e47f35d7672ea7cd6e5e9996ab7fd/bc463075b5115312495f,IHOP – OLO – MPU – Engagement Plus – v1 Pancakes,staging,"click,drag,collide",-70.0,30.0,590.0,454.0,,,,,540.0,0.0,600.0,500.0,True,0.0,0.0,600.0,500.0,0.0,0.0,600.0,500.0,600.0,500.0,,,
ec41c2c0a1488d025461ae1322512f3a/5d28a22aeee86a1238a0,Hershey's – 7Eleven Big Gulp – MPU – Tap & Hold,staging,"click,tap",0.0,0.0,600.0,500.0,,,,,,,,,True,0.0,0.0,600.0,78.0,0.0,422.0,600.0,78.0,600.0,500.0,"3,166,189","535,554","20,787"
ed379a79cacc633ed10eb7527c882116/79946ad32e8b78e4da6b,Foster Farms – 2019 – MPU – Swipe Up – Boy Band,staging,"click,drag,collide",0.0,100.0,600.0,400.0,,,,,0.0,-420.0,600.0,500.0,True,0.0,0.0,600.0,500.0,,,,,600.0,500.0,"820,133","166,723","10,111"
